ra,dec,z,Llim,Mstar,vstar,dist,Lx
145.29453,1.8700633,0.1205663,1.3146058584567013e+41,102374558625.25531,145.6117,1481.3191356293,1.3146058584567013e+41
145.29586,3.1154524,0.06131066,3.139554744981806e+40,128246072071.01895,204.389,67.07118974701227,3.139554744981806e+40
145.29603,0.80159953,0.07929757,5.384128163786236e+40,77318926347.55318,176.5497,2451.434558260928,5.384128163786236e+40
145.30287,2.8288789,0.06118632,3.126288874882284e+40,18165583760.606018,182.6689,265.69487226951435,3.126288874882284e+40
145.30472,0.56238456,0.1469381,2.018719785778888e+41,67945673471.98911,97.18644,2859.3470290221658,2.018719785778888e+41
145.30946,3.3908929,0.08705784,6.558202305156833e+40,95322301448.52678,176.6377,88.38578367226079,6.558202305156833e+40
145.30994,1.5804192,0.09279577,7.508865077311903e+40,7180734743.87861,38.9732,1641.3111815299292,7.508865077311903e+40
145.31181,0.50329966,0.0984159,8.509460725227982e+40,32412638628.707733,128.6455,2595.1405710707827,8.509460725227982e+40
145.31192,2.4470545,0.04861547,1.9388802397907795e+40,9116959486.15862,20.17858,520.6831683157229,1.9388802397907795e+40
145.31429,2.9770582,0.0461942,1.7445118116843194e+40,5855108781.632397,76.26476,313.8066602596755,1.7445118116843194e+40
145.31514,2.8209471,0.04860904,1.9383496086226303e+40,19037992428.21891,84.65733,317.122191969481,1.9383496086226303e+40
145.31587,1.8996966,0.03629326,1.0615713185114753e+40,10317103047.67367,24.6723,1403.0062089435448,1.0615713185114753e+40
145.31597,1.5236311,0.02450694,4.757445340371666e+39,486896072.5317415,49.74033,1676.9077216355518,4.757445340371666e+39
145.31971,5.5832212,0.1201003,1.3036813108996917e+41,184377911274.47058,247.0865,2319.038696227568,1.3036813108996917e+41
145.3206,-0.25286139,0.05195406,2.224870280729392e+40,19947363439.469112,77.79645,3161.863787779942,2.224870280729392e+40
145.32091,0.77109766,0.00658949,3.348432547044547e+38,57916190.50769377,35.12069,2536.667960872873,3.348432547044547e+38
145.32528,2.4297587,0.08676358,6.511356487995272e+40,16618189901.014002,84.35798,588.1452181183957,6.511356487995272e+40
145.32937,5.8421325,0.1181599,1.2587432941051348e+41,131488922170.51683,158.4343,3233.6043346379997,1.2587432941051348e+41
145.32998,0.043081214,0.1204287,1.3113747230101725e+41,84786535178.97531,95.6348,3208.7690720331775,1.3113747230101725e+41
145.34053,0.019134966,0.1202167,1.306405289898902e+41,150511093543.84866,193.7751,3253.9746178500136,1.306405289898902e+41
145.34123,0.54730699,0.09790982,8.416511105537396e+40,73328969436.69807,97.23537,2993.345698016239,8.416511105537396e+40
145.3416,-0.5772753,0.08972443,6.991175745271433e+40,35167874730.72594,195.5935,3445.446016837705,6.991175745271433e+40
145.34252,0.62283331,0.0834139,5.991074876681617e+40,97055143101.85893,136.6876,2777.995548788101,5.991074876681617e+40
145.34309,2.7506688,0.1024861,9.27772402206104e+40,83081113584.88715,61.48572,326.50574059948815,9.27772402206104e+40
145.34432,-0.016916477,0.09103485,7.209555415278256e+40,47831700423.1359,191.7102,3282.7763743002483,7.209555415278256e+40
145.34517,1.0876823,0.08886655,6.850216468882911e+40,82582320972.875,127.0012,1794.9377224813702,6.850216468882911e+40
145.34744,0.05434486,0.09017077,7.065141347993327e+40,49544268233.72871,172.0214,3268.8236692777496,7.065141347993327e+40
145.34769,1.0774531,0.08884182,6.846176527480539e+40,11094872068.680117,6.916286,1817.8176173759894,6.846176527480539e+40
145.34772,1.0774333,0.08883695,6.845381109591954e+40,11093579766.09891,19.45945,1817.9451764995758,6.845381109591954e+40
145.36039,4.2473674,0.1285753,1.5104564564536196e+41,30088489207.7395,109.3355,344.31955368842614,1.5104564564536196e+41
145.36082,2.3209747,0.08694639,6.540437852460383e+40,22544225196.667477,85.70744,666.8334784048245,6.540437852460383e+40
145.36371,5.0663786,0.07040644,4.192926239187277e+40,4493393233.075307,21.49744,864.5371970005481,4.192926239187277e+40
145.36445,-0.34465522,0.1487505,2.0734737781450976e+41,167148649563.59204,184.7606,3385.294319630426,2.0734737781450976e+41
145.36478,-0.34279396,0.1486212,2.069539723393379e+41,86345059417.60449,105.7742,3386.181500822942,2.069539723393379e+41
145.36616,5.3980851,0.1430459,1.9039560895264795e+41,79896517551.5677,163.6224,1754.8839794316227,1.9039560895264795e+41
145.3708,1.4556598,0.06185151,3.1976104062524335e+40,90142920831.18901,133.5968,1916.4841622316487,3.1976104062524335e+40
145.37461,3.2551516,0.1050171,9.774168584185301e+40,118071994431.97781,144.6898,446.32631248144384,9.774168584185301e+40
145.38253,4.7450591,0.08679107,6.515725031892405e+40,39928227463.14303,123.7462,109.42074072633089,6.515725031892405e+40
145.38903,1.1614154,0.1463719,2.0017861646460556e+41,360152079106.79565,193.0464,1863.000216791065,2.0017861646460556e+41
145.39045,0.9578064,0.1472057,2.0267514401861842e+41,178507776158.32886,221.6673,2554.0565368477455,2.0267514401861842e+41
145.39106,-0.41559587,0.03590238,1.0382381849936412e+40,8395057591.3596,72.0938,3501.6534249988417,1.0382381849936412e+40
145.39406,0.35570036,0.09089124,7.185441980768277e+40,70425455917.65237,82.81073,2857.1537544784487,7.185441980768277e+40
145.39609,-0.091230941,0.08993113,7.025375798252436e+40,105595810349.32248,138.876,3461.3881840616646,7.025375798252436e+40
145.40641,2.0958524,0.04635158,1.7568146888778685e+40,44849472.14017769,133.5985,1009.4230605103735,1.7568146888778685e+40
145.40681,-0.31439655,0.1468838,2.0170922708343157e+41,71596366043.15251,217.3712,3534.5484183109415,2.0170922708343157e+41
145.40988,1.0265349,0.14677,2.013683819072824e+41,137178930932.07002,197.5898,2625.620444487986,2.013683819072824e+41
145.40989,1.0265621,0.1466758,2.010864906121139e+41,136986281722.9641,167.9181,2625.661670126748,2.010864906121139e+41
145.41306,0.10646309,0.1212464,1.3306418957895942e+41,124047427603.3766,110.2191,3499.3850685959096,1.3306418957895942e+41
145.41464,1.2981183,0.1470274,2.021397976770061e+41,238848946863.11838,157.7346,1905.9948294034768,2.021397976770061e+41
145.41513,3.3298829,0.1053459,9.839721766675696e+40,36364399495.35513,133.5709,562.4799926188375,9.839721766675696e+40
145.41555,0.047368774,0.1248318,1.4170009354779255e+41,180114529979.6813,240.3533,3515.0892060656493,1.4170009354779255e+41
145.41842,4.1818978,0.06840728,3.9472556980697903e+40,69531173278.20221,157.5939,251.66911800036604,3.9472556980697903e+40
145.42053,5.1956191,0.07678716,5.031325158490387e+40,35845730208.66901,103.0969,1280.9810901273029,5.031325158490387e+40
145.42138,0.53370588,0.1459535,1.9893252658692615e+41,161237647889.53946,209.6154,3002.5804251687737,1.9893252658692615e+41
145.42154,3.4191055,0.07023904,4.1720459551615544e+40,17167003008.061392,85.71692,498.5029082008302,4.1720459551615544e+40
145.42171,3.3763811,0.08770985,6.662660793508644e+40,32652543870.445778,71.95116,486.23659850176637,6.662660793508644e+40
145.42694,0.049536734,0.09091154,7.188847828989188e+40,50210853922.73097,205.2042,3555.546332022905,7.188847828989188e+40
145.43247,1.8458726,0.04883773,1.9572695803422312e+40,50620322.19259866,181.675,2173.864394768368,1.9572695803422312e+40
145.43266,4.2174739,0.09398807,7.71535353070841e+40,83764307583.64662,113.1781,247.5634200231295,7.71535353070841e+40
145.43387,0.56413952,0.1461468,1.9950766470512154e+41,219296125120.2691,206.6012,3323.710646788004,1.9950766470512154e+41
145.43615,1.8796806,0.06032741,3.0354768280687557e+40,66214282720.630455,139.9999,1662.2376152794604,3.0354768280687557e+40
145.43888,0.14695969,0.1230656,1.3740766036634588e+41,42475750537.69231,162.0101,3595.0956930322272,1.3740766036634588e+41
145.44311,0.82657169,0.05129556,2.166800945780423e+40,62161583722.96963,139.5229,2986.0068728294405,2.166800945780423e+40
145.44322,5.4899922,0.09554112,7.988977234153907e+40,50557367248.23015,93.64604,2331.055162838297,7.988977234153907e+40
145.44355,5.340815,0.1204606,1.3121234025801339e+41,91389237335.61717,243.0462,1794.4614448938373,1.3121234025801339e+41
145.44411,1.6670242,0.07992114,5.473792816502964e+40,97739323276.00014,158.4796,2145.4397016016464,5.473792816502964e+40
145.44582,4.1739378,0.0683183,3.9365080550052676e+40,30180375517.878307,170.8,151.40208066595474,3.9365080550052676e+40
145.44585,0.81589093,0.05064557,2.1102845179651175e+40,8536711578.025242,47.01666,2992.988270988395,2.1102845179651175e+40
145.44592,3.5522422,0.07013607,4.1592303228892716e+40,68174753782.32779,136.0272,283.13051138357145,4.1592303228892716e+40
145.44704,5.5120561,0.09503804,7.899763683052364e+40,82956651867.65813,223.8656,2409.9644957613395,7.899763683052364e+40
145.45634,4.963967,0.118283,1.261567834266191e+41,65101596027.44166,133.752,437.6307132344774,1.261567834266191e+41
145.458,2.1494334,0.09379638,7.6819465067114235e+40,121290837999.46736,179.8892,1073.0656595373146,7.6819465067114235e+40
145.46,3.0027342,0.1239955,1.39658319263966e+41,80249395741.25381,122.688,767.6707420340812,1.39658319263966e+41
145.46534,3.2991799,0.1061576,1.0002599192616652e+41,32986157019.08758,102.6481,736.1117922804551,1.0002599192616652e+41
145.46846,2.2017075,0.08075778,5.595370353372622e+40,36734804539.721085,177.4435,1050.808743487354,5.595370353372622e+40
145.47059,1.9684812,0.09585624,8.045141897831577e+40,193638737620.57922,174.9934,1488.560056773072,8.045141897831577e+40
145.47086,2.9688702,0.05387172,2.3986574288597277e+40,57269878225.95634,112.2026,884.985614389647,2.3986574288597277e+40
145.47636,5.5640766,0.07065631,4.2241985899908927e+40,4720922898.359361,45.36158,2596.264022131931,4.2241985899908927e+40
145.47815,3.352674,0.07303721,4.528527928654862e+40,13864600697.309572,76.73563,696.8726183330631,4.528527928654862e+40
145.47966,1.3187419,0.02202882,3.829871237518352e+39,44268111432.72233,106.386,2143.4070712675757,3.829871237518352e+39
145.48196,3.3805152,0.1050449,9.779701635699785e+40,137918589024.39337,78.02931,702.7870147589537,9.779701635699785e+40
145.48282,5.4528047,0.1196103,1.2922495043227018e+41,66725559947.40481,234.0354,2196.1686266331153,1.2922495043227018e+41
145.48304,2.109469,0.09512061,7.914368136630896e+40,76183057492.1089,147.6932,1216.2964623510106,7.914368136630896e+40
145.48791,2.0493663,0.09495564,7.885204194946686e+40,8794694073.055735,61.19232,1344.8782251125579,7.885204194946686e+40
145.48882,5.5981726,0.07557522,4.8656687314601e+40,70913474968.72221,60.63837,2719.8803257107097,4.8656687314601e+40
145.4909,3.1324758,0.0460423,1.7326808088325733e+40,73836452172.12025,100.0212,644.4707206029176,1.7326808088325733e+40
145.49487,3.1750984,0.04602749,1.731529589958388e+40,2490578871.587374,97.70757,695.0497997459604,1.731529589958388e+40
145.50075,5.5624374,0.08665694,6.494425170237225e+40,22918042194.5718,136.0281,2592.896288999672,6.494425170237225e+40
145.50421,4.6674825,0.08418962,6.109444694666817e+40,22538731793.335033,58.63799,46.20362530151132,6.109444694666817e+40
145.50765,4.0994227,0.06869768,3.9824428576834416e+40,24199382075.302593,105.1738,247.02968965491343,3.9824428576834416e+40
145.50972,4.6331228,0.08943404,6.943284078889126e+40,31619071207.187622,168.5898,100.43804865079473,6.943284078889126e+40
145.5125,2.6791438,0.09587131,8.047833328893741e+40,66904440610.52227,146.5301,976.872271926287,8.047833328893741e+40
145.51376,5.3206699,0.1194205,1.2878366655119981e+41,57722855566.47554,207.3924,1727.7613810531539,1.2878366655119981e+41
145.51557,5.6592395,0.08710247,6.56532349649741e+40,12184071077.758303,18.60008,2943.697317043944,6.56532349649741e+40
145.51643,1.0443355,0.1362463,1.7126055053221956e+41,104779665250.59317,226.6066,2425.6536659945646,1.7126055053221956e+41
145.51646,1.0443782,0.1362916,1.7138422165723535e+41,104855696553.92484,181.4773,2425.700865410812,1.7138422165723535e+41
145.52325,5.4172126,0.1201669,1.3052394840295274e+41,57625774455.45036,171.8853,2076.989590121247,1.3052394840295274e+41
145.52354,5.4636267,0.1199569,1.3003298853847778e+41,132719414479.08066,132.4111,2243.4571501556266,1.3003298853847778e+41
145.52768,2.3588605,0.08703848,6.555114534580715e+40,37450580650.166595,99.68148,1281.8943085311153,6.555114534580715e+40
145.52862,2.4344714,0.04799161,1.887756164620951e+40,25008758055.28376,56.11173,1290.1609164940967,1.887756164620951e+40
145.53215,2.4681127,0.04824981,1.908827052965084e+40,80761054815.47438,148.1366,1288.1179118759312,1.908827052965084e+40
145.5342,0.79895995,0.09804092,8.44053530197801e+40,26980005590.38065,106.9266,3307.2140590738213,8.44053530197801e+40
145.53755,2.470193,0.04933241,1.9985300749748921e+40,56457522929.85971,161.53,1306.98079012085,1.9985300749748921e+40
145.5385,2.0637521,0.09412992,7.740126298470005e+40,56981414017.16304,158.5076,1470.5044950696335,7.740126298470005e+40
145.54119,0.79539687,0.09888644,8.59639181308628e+40,10887351558.80747,6.902977,3331.833880845282,8.59639181308628e+40
145.5446,0.93933415,0.08390663,6.0661148730676925e+40,103825419144.20259,143.9133,3111.5804311505817,6.0661148730676925e+40
145.5471,1.9536116,0.120286,1.308028562126493e+41,35920843350.709045,97.40878,1725.7046840787573,1.308028562126493e+41
145.55476,2.4779112,0.04986687,2.0436237581607175e+40,5859473745.339567,77.16278,1367.3014083895978,2.0436237581607175e+40
145.55561,4.2737291,0.02813821,6.305414909420986e+39,5178269934.727065,62.83546,213.75004277757662,6.305414909420986e+39
145.55565,0.18343852,0.120346,1.3094349102782054e+41,34837430234.666306,125.4842,3511.9795415258864,1.3094349102782054e+41
145.55722,2.6837475,0.05230919,2.2565274909687137e+40,11788911386.717186,74.73302,1127.9950831163194,2.2565274909687137e+40
145.55842,2.7047846,0.1468921,2.017340995214698e+41,115067697577.40413,143.8509,1116.92238136309,2.017340995214698e+41
145.56084,2.0445403,0.1229106,1.3703451678994117e+41,69439241970.8319,148.2162,1574.7728460215278,1.3703451678994117e+41
145.56172,2.0475688,0.0949465,7.883590139334167e+40,174126602834.28632,224.2346,1572.0130131423973,7.883590139334167e+40
145.5634,2.9164055,0.05809433,2.806096269098849e+40,5585464022.716684,92.14603,1203.8716042279343,2.806096269098849e+40
145.56887,2.8422339,0.1473282,2.03043420286028e+41,759585399.1574577,24.49415,1208.5504689037386,2.03043420286028e+41
145.57605,2.6000087,0.06028425,3.030951547632275e+40,65829865485.91445,81.67774,1509.8593889572405,3.030951547632275e+40
145.57687,0.23361334,0.09049037,7.11836823001637e+40,30800923767.485,113.8947,3554.8514705411944,7.11836823001637e+40
145.58825,3.8597631,0.0695698,4.089134744287373e+40,29074361547.748764,100.7906,573.7491297866031,4.089134744287373e+40
145.58961,2.5096875,0.04936721,2.0014499374484594e+40,12946814981.763424,39.89461,1492.4324126228607,2.0014499374484594e+40
145.59051,4.3544973,0.02737029,5.959212534208485e+39,42494720293.07333,152.272,230.74536547203823,5.959212534208485e+39
145.59134,1.9353215,0.09681591,8.217531453821539e+40,44819541034.38884,99.86954,1890.132584054915,8.217531453821539e+40
145.59403,0.30938417,0.04581564,1.715106359574973e+40,49742693103.47993,99.28757,3585.282552722231,1.715106359574973e+40
145.59463,2.1855641,0.06001638,3.0029468674889654e+40,60431034788.34907,134.6865,1507.2508340111758,3.0029468674889654e+40
145.60065,4.2802124,0.02930785,6.852277221346253e+39,14669777905.71026,122.0622,62.810936390380796,6.852277221346253e+39
145.60143,5.4370973,0.1195154,1.290042022014383e+41,54289642704.48567,121.5216,2192.3957218144965,1.290042022014383e+41
145.60402,4.2831939,0.02887707,6.648115471693806e+39,263345282227.81693,249.0275,46.96069593987089,6.648115471693806e+39
145.60694,2.5461809,0.05952992,2.9524468450424256e+40,33665587835.060253,69.48701,1605.7825652757322,2.9524468450424256e+40
145.61254,1.9073055,0.1248,1.4162214949222355e+41,61188310141.55013,98.73644,2013.1887952281418,1.4162214949222355e+41
145.61258,2.4525932,0.04901921,1.9723533631973642e+40,100940784394.40343,108.2163,1581.3781964294712,1.9723533631973642e+40
145.61284,0.97233302,0.05736921,2.7336910613741658e+40,5533362188.172643,62.68575,3352.891421482102,2.7336910613741658e+40
145.61287,0.97240352,0.05736538,2.7333113212651415e+40,5532591340.069707,61.95328,3352.9953561986954,2.7333113212651415e+40
145.61334,3.3471129,0.02397294,4.548783365729074e+39,3682970928.5051003,46.43871,1182.272964423722,4.548783365729074e+39
145.61754,5.4406733,0.1210082,1.325012917787661e+41,79163824840.57721,163.5498,2218.333984585791,1.325012917787661e+41
145.61968,2.1017039,0.0641013,3.44527424060535e+40,10476778374.746328,163.6671,1677.3357870294149,3.44527424060535e+40
145.61976,4.1640827,0.1277249,1.4889297318679294e+41,87365812706.0156,136.3344,145.67078872497711,1.4889297318679294e+41
145.62416,2.6054966,0.1453797,1.972308513650373e+41,174459355368.71942,115.5624,1444.780198801498,1.972308513650373e+41
145.62639,5.7517214,0.09430128,7.770111361180228e+40,54777762725.98392,99.74659,3321.0517581609947,7.770111361180228e+40
145.62891,2.6310549,0.1470519,2.0221331099732115e+41,250189774170.22604,154.8609,1428.758563732431,2.0221331099732115e+41
145.62897,1.8522089,0.08758782,6.64304119920765e+40,155953954564.22586,167.0379,2188.8637316420995,6.64304119920765e+40
145.63464,3.8739099,0.1306231,1.5630133931789973e+41,135550218024.49155,254.1135,566.7554655284466,1.5630133931789973e+41
145.63508,2.0777746,0.06041444,3.0446128805665595e+40,20674540374.763477,66.06143,1760.6996972004613,3.0446128805665595e+40
145.64867,1.4992083,0.04666048,1.781095775756484e+40,8675661427.18196,21.89089,2876.7652478981736,1.781095775756484e+40
145.64953,1.49739,0.04686736,1.7974565100728623e+40,32012501.969066124,41.72499,2880.5414024168085,1.7974565100728623e+40
