RA,DEC,Z,sSFR_0_1Gyr_best_fit,sSFR_0_1Gyr_percentile16,sSFR_0_1Gyr_percentile50,sSFR_0_1Gyr_percentile84,mass_stellar_best_fit,mass_stellar_percentile16,mass_stellar_percentile50,mass_stellar_percentile84
134.63882825,-1.90436878,0.1156,0.000000001633,-9.375,-8.925,-8.475,796900000,8.597,8.832,9.062
134.8101119,-1.8852321,0.0402,0.0000000003478,-9.975,-9.725,-9.575,578900000,8.672,8.777,8.857
134.9238154,-1.9089605,0.1072,0.0000000003679,-9.775,-9.475,-9.325,2763000000,9.347,9.432,9.527
134.9555873,-1.9988712,0.0536,0.000000001211,-9.825,-9.375,-9.025,563600000,8.697,8.792,8.937
135.201786,-1.8990803,0.0898,0.0000000002789,-10.07,-9.825,-9.575,2551000000,9.312,9.397,9.477
135.3195011,-1.9592523,0.0487,0.000000001385,-9.175,-8.975,-8.825,270600000,8.412,8.477,8.542
135.5733929,-1.9534185,0.1123,0.0000000009151,-9.175,-8.975,-8.875,1361000000,9.142,9.187,9.257
135.7189322,-1.9643882,0.0192,0.0000000003107,-9.525,-9.375,-9.225,103300000,7.907,7.952,8.022
135.6613329,-1.9139678,0.0487,0.0000000001864,-9.925,-9.625,-9.475,2719000000,9.317,9.377,9.477
136.2332788,-1.9965585,0.0964,0.0000000006409,-9.425,-9.275,-9.125,2377000000,9.327,9.397,9.462
136.952629,-1.8973514,0.0789,0.0000000009058,-9.525,-9.275,-9.075,1639000000,9.187,9.232,9.302
137.1308643,-1.9775115,0.0885,0.00000001218,-8.725,-8.075,-7.925,1934000000,9.282,9.352,9.902
137.1987167,-1.9728442,0.0402,0.0000000001498,-9.975,-9.825,-9.425,493600000,8.692,8.792,8.917
137.24618,-1.943619,0.0278,0.000000001157,-9.325,-9.025,-8.925,554400000,8.702,8.742,8.832
137.8980506,-1.9342266,0.017,0.0000000004364,-9.625,-9.475,-9.275,72540000,7.782,7.847,7.932
137.9191006,-1.9838325,0.1029,0.0000000003591,-9.775,-9.575,-9.375,2855000000,9.432,9.512,9.602
137.9995117,-1.9514045,0.0171,0.00000000113,-9.475,-9.175,-8.975,53410000,7.677,7.777,7.907
139.3345467,-1.9638248,0.0548,0.0000000000383,-11.52,-10.42,-10.17,1154000000,9.022,9.062,9.162
139.9564216,-1.9915547,0.0724,0.0000000003057,-10.07,-9.725,-9.525,1014000000,9.022,9.112,9.227
129.3009242,-1.395631,0.0411,0.000000001365,-10.07,-9.325,-9.025,418000000,8.402,8.532,8.682
129.4534533,-1.3909666,0.1024,0.0000000007171,-9.375,-9.125,-8.875,838000000,8.867,8.922,9.007
129.5613823,-1.396772,0.0574,0.0000000002565,-9.725,-9.575,-9.475,2282000000,9.302,9.367,9.452
129.5914087,-1.3844446,0.0527,0.000000001037,-9.125,-8.975,-8.725,576700000,8.562,8.752,8.827
129.912422,-1.3983956,0.1146,0.0000000005921,-9.275,-9.225,-9.075,2545000000,9.147,9.177,9.227
130.1485616,-1.3187338,0.0142,0.0000000003978,-9.575,-9.375,-9.175,36460000,7.497,7.582,7.662
130.2086751,-1.4210449,0.0474,0.00000000001166,-11.07,-10.57,-10.22,818800000,9.132,9.272,9.377
130.434525,-1.251749,0.03,0.0000000003273,-10.02,-9.725,-9.525,209900000,8.137,8.202,8.342
130.7918496,-1.4543546,0.0264,0.00000000005462,-12.47,-10.27,-10.27,254000000,8.402,8.407,8.727
130.9633758,-1.276024,0.0525,0.000000001096,-9.325,-9.225,-9.025,439600000,8.642,8.687,8.907
131.137374495,-1.26806484,0.0338,0.00000000002915,-11.12,-10.52,-10.02,50940000,7.452,7.572,7.707
131.260879,-1.4008443,0.1224,0.0000000005417,-9.475,-9.325,-9.225,2593000000,9.377,9.422,9.492
131.4967088,-1.3163652,0.0596,0.0000000004238,-9.575,-9.375,-9.225,928700000,8.857,8.922,9.007
131.4671565,-1.3569251,0.0598,0.0000000001734,-10.42,-10.17,-9.925,760800000,9.077,9.202,9.317
131.5706885,-1.4760558,0.0184,0.00000000003235,-11.27,-10.32,-9.675,47320000,7.692,7.762,7.907
131.8202977,-1.3416381,0.0813,0.00000000123,-10.17,-9.275,-8.825,1018000000,8.977,9.012,9.117
132.372221,-1.404981,0.103,0.0000000001671,-10.02,-9.825,-9.575,2487000000,9.387,9.497,9.617
132.4655143,-1.5172323,0.0223,0.0000000006082,-9.425,-9.275,-9.225,107200000,7.987,8.027,8.067
132.5309908,-1.376444,0.0866,0.000000000501,-9.475,-9.325,-9.175,2452000000,9.357,9.387,9.477
132.9365127,-1.3436628,0.0479,0.0000000001595,-9.825,-9.625,-9.425,1738000000,8.967,9.042,9.142
133.5992056,-1.5571665,0.0682,0.0000000001143,-10.32,-9.925,-9.525,1518000000,8.957,9.132,9.302
133.6138864,-1.4058329,0.0598,0.0000000007899,-9.325,-9.175,-9.075,266800000,8.422,8.467,8.547
134.1089402,-1.4484628,0.0703,0.0000000001375,-10.22,-10.02,-9.875,1868000000,9.317,9.442,9.512
134.6090013,-1.3944647,0.1044,0.0000000008517,-9.225,-9.125,-8.975,2430000000,9.112,9.167,9.222
134.7140559,-1.5041564,0.0222,0.0000000002426,-10.12,-9.775,-9.575,1988000000,9.137,9.287,9.352
134.8407726,-1.5704825,0.0283,0.0000000005807,-9.425,-9.275,-9.125,542800000,8.692,8.757,8.822
135.076626,-1.4770859,0.1032,0.000000001723,-9.275,-8.975,-8.775,1720000000,9.232,9.332,9.637
135.301684,-1.4753749,0.051,0.0000000006211,-9.325,-9.225,-9.175,518000000,8.682,8.717,8.797
135.3628662,-1.4400375,0.0405,0.00000000001275,-11.92,-11.22,-10.87,1091000000,8.782,8.892,8.992
135.723454,-1.4907304,0.0283,0.0000000003194,-9.575,-9.525,-9.475,1423000000,9.152,9.177,9.227
135.8523028,-1.6085273,0.047,0.0000000005453,-9.325,-9.225,-9.125,2576000000,9.322,9.392,9.422
136.23516579,-1.44293206,0.0397,0.0000000001147,-10.12,-9.925,-9.675,1479000000,8.852,8.982,9.132
136.3546448,-1.4790499,0.0698,0.000000003583,-8.975,-8.625,-8.275,185000000,8.002,8.227,8.447
136.5167654,-1.5591655,0.0471,0.0000000006366,-10.07,-9.525,-9.325,279200000,8.357,8.432,8.537
136.5386932,-1.501388,0.1,0.0000000002709,-10.17,-9.875,-9.725,2142000000,9.322,9.402,9.492
136.6869118,-1.6218406,0.0547,0.0000000000404,-10.37,-10.27,-9.825,1337000000,9.047,9.122,9.247
136.7362594,-1.4877472,0.1223,0.000000001072,-9.225,-9.125,-8.975,2756000000,9.367,9.387,9.517
136.931913886,-1.64775988,0.0472,0.00000000000006444,-11.22,-10.22,-9.325,1088000000,8.207,8.597,8.887
137.3021808,-1.5517244,0.055,0.0000000001787,-9.875,-9.725,-9.575,1300000000,9.077,9.142,9.207
137.6027048,-1.5083045,0.0286,0.0000000008328,-9.475,-9.375,-9.275,719400000,8.917,8.972,9.107
137.6127389,-1.5910181,0.0886,0.0000000001438,-10.02,-9.925,-9.775,2807000000,9.397,9.482,9.597
137.6342254,-1.6315032,0.047,0.000000001711,-11.22,-10.32,-10.22,597200000,8.712,8.817,8.922
138.2158285,-1.5904167,0.0171,0.0000000003197,-9.975,-9.725,-9.625,373800000,8.527,8.617,8.697
138.1955397,-1.6701578,0.0466,0.0000000005924,-9.775,-9.625,-9.375,1876000000,9.232,9.297,9.372
138.5531371,-1.5516955,0.069,0.0000000004358,-9.925,-9.725,-9.525,1142000000,9.042,9.087,9.192
138.532642,-1.5844506,0.1026,0.0000000002838,-9.725,-9.525,-9.375,1893000000,9.247,9.322,9.412
138.5847375,-1.5770583,0.0466,0.0000000001433,-10.02,-9.925,-9.825,1737000000,9.237,9.352,9.457
138.7141817,-1.6077643,0.0708,0.0000000005161,-9.275,-9.175,-9.075,1452000000,8.772,8.832,9.142
138.6863193,-1.5351724,0.0608,0.0000000001923,-10.12,-9.775,-9.725,1050000000,8.982,9.017,9.167
138.6647034,-1.6249796,0.055,0.000000000008342,-12.07,-11.37,-11.02,1605000000,9.212,9.347,9.432
138.7461671,-1.5551776,0.0706,0.0000000004053,-9.825,-9.675,-9.375,1125000000,9.012,9.147,9.247
138.8140771,-1.5267137,0.0688,0.0000000002152,-10.22,-9.875,-9.675,1318000000,9.047,9.187,9.282
138.788315,-1.5284949,0.0548,0.00000000002075,-10.82,-10.67,-10.52,2567000000,9.292,9.387,9.472
138.8948686,-1.5559291,0.0555,0.0000000006545,-10.17,-10.17,-9.375,919400000,9.002,9.022,9.127
139.1095349,-1.625085,0.0264,0.000000000576,-9.425,-9.325,-9.225,523400000,8.712,8.732,8.777
139.5818023,-1.5853952,0.0552,0.0000000002152,-10.32,-9.975,-9.675,654100000,8.732,8.867,9.002
129.2193705,-0.854312,0.0793,0.0000000002257,-9.925,-9.725,-9.575,1778000000,9.157,9.242,9.307
129.3392232,-0.8608517,0.1285,0.0000000004315,-9.375,-9.375,-8.975,2859000000,9.337,9.452,9.457
129.8946218,-0.9591257,0.0498,0.0000000001797,-9.775,-9.725,-9.625,1309000000,8.877,9.032,9.112
129.7982345,-0.8642872,0.1004,0.0000000009665,-9.375,-9.175,-8.975,1320000000,9.057,9.127,9.237
130.1005648,-0.8921886,0.128,0.000000001266,-9.375,-9.175,-9.025,2442000000,9.397,9.427,9.497
130.2667058,-0.9011539,0.0299,0.0000000006236,-9.425,-9.275,-9.225,1192000000,9.067,9.117,9.157
130.3982062,-0.8480616,0.0577,0.000000000273,-9.575,-9.575,-9.575,1532000000,9.112,9.182,9.182
130.7405204,-0.8344792,0.0186,0.0000000008962,-9.125,-9.025,-8.875,51760000,7.662,7.712,7.762
131.8034293,-0.9498404,0.1081,0.0000000002838,-9.825,-9.575,-9.425,2149000000,9.282,9.397,9.522
131.8797468,-0.9911406,0.0689,0.0000000003554,-9.575,-9.425,-9.325,1425000000,9.077,9.147,9.252
132.041668,-1.0597607,0.1079,0.0000000006558,-9.475,-9.375,-9.225,2037000000,9.287,9.342,9.392
132.1011356,-0.8956234,0.0292,0.0000000004662,-9.975,-9.625,-9.525,170500000,8.087,8.232,8.262
132.1773944,-0.9989535,0.041,0.0000000003258,-10.82,-10.17,-9.475,2122000000,9.327,9.332,9.562
132.6666955,-0.9350931,0.0175,0.0000000000001673,-12.77,-12.77,-11.02,98990000,7.812,7.992,7.992
132.9420794,-0.9568198,0.0467,0.0000000002741,-9.675,-9.525,-9.375,597300000,8.652,8.707,8.772
133.15284247,-1.04292968,0.0243,0.0000000002035,-11.97,-9.775,-9.675,1037000000,8.992,9.052,9.332
133.0704969,-0.9305725,0.0718,0.0000000004399,-9.625,-9.475,-9.275,790600000,8.857,8.917,9.022
133.275819,-1.029583,0.0151,0.00000000007498,-10.22,-10.12,-9.975,1071000000,8.807,8.982,9.007
133.4934791,-0.9792559,0.061,0.0000000005416,-9.525,-9.325,-9.175,1495000000,9.132,9.157,9.227
133.6981279,-1.0477634,0.0686,0.00000000005796,-10.62,-10.47,-10.22,2162000000,9.332,9.482,9.572
133.9548743,-1.0182588,0.071,0.0000000002758,-9.875,-9.575,-9.325,839400000,8.912,9.012,9.107
133.939096,-0.9584282,0.0946,0.000000000564,-9.525,-9.275,-9.275,1915000000,9.197,9.282,9.327
134.1985352,-1.0781468,0.1332,0.000000001012,-9.125,-9.075,-8.975,2659000000,9.357,9.392,9.447
134.4047415,-1.1547613,0.05,0.0000000007175,-9.325,-9.225,-9.125,619300000,8.727,8.782,8.802
134.2875595,-0.9747002,0.0092,0.0000000002696,-9.675,-9.525,-9.425,25130000,7.302,7.382,7.552
134.3481757,-1.1379163,0.1049,0.000000001006,-9.175,-9.075,-8.975,1329000000,9.107,9.147,9.197
134.4884383,-1.1583602,0.0092,0.0000000001094,-9.975,-9.975,-9.725,150800000,8.112,8.177,8.212
134.5717092,-1.144002,0.0594,0.0000000005915,-9.425,-9.325,-9.125,606500000,8.742,8.787,8.872
135.0763222,-1.0072287,0.1261,0.0000000005271,-9.725,-9.475,-9.325,2595000000,9.387,9.447,9.527
135.7529866,-1.0264241,0.0406,0.0000000004284,-9.575,-9.475,-9.375,553700000,8.737,8.807,8.902
135.8703513,-1.0624665,0.0769,0.000000001076,-9.275,-8.975,-8.775,714600000,8.787,8.887,8.987
135.9113085,-1.1278672,0.0404,0.0000000004691,-9.775,-9.625,-9.475,609900000,8.732,8.792,8.867
136.4373117,-1.1367982,0.0588,0.0000000007863,-9.375,-9.225,-9.125,419300000,8.612,8.637,8.752
136.6606831,-1.0803246,0.0456,0.000000001346,-9.225,-8.875,-8.875,1032000000,8.807,9.012,9.012
136.68576982,-1.10110403,0.0478,0.0000000004405,-9.475,-9.375,-9.275,1815000000,9.122,9.182,9.257
136.9189931,-1.0842504,0.0722,0.0000000004284,-9.425,-9.375,-9.225,1295000000,9.072,9.127,9.167
137.3102459,-1.2408487,0.0277,0.00000000004477,-10.52,-10.37,-10.27,572800000,8.532,8.712,8.852
137.4326772,-1.1231118,0.0705,0.0000000001138,-10.17,-9.975,-9.825,2855000000,9.402,9.507,9.597
137.4061917,-1.1536718,0.012,0.000000001911,-8.775,-8.725,-8.675,35710000,7.547,7.552,7.577
137.6683756,-1.0897109,0.0712,0.000000000825,-9.175,-9.125,-9.075,513000000,8.707,8.762,8.817
137.6165034,-1.2014454,0.0879,0.0000000003509,-9.825,-9.575,-9.425,1598000000,9.117,9.197,9.337
138.0908403,-1.2801987,0.0398,0.0000000002565,-9.725,-9.575,-9.475,843200000,8.827,8.882,8.972
138.2626849,-1.1144196,0.1306,0.000000001432,-9.225,-9.025,-8.875,2869000000,9.387,9.442,9.492
138.3949031,-1.2805243,0.0657,0.0000000003372,-9.525,-9.475,-9.375,948300000,8.892,8.922,8.997
138.5596439,-1.1468967,0.0752,0.0000000001244,-9.925,-9.775,-9.575,2385000000,9.347,9.377,9.472
138.7161507,-1.2727886,0.0755,0.0000000001536,-9.825,-9.725,-9.525,2840000000,9.252,9.312,9.452
138.8679512,-1.1043919,0.0707,0.00000000004885,-10.87,-10.17,-9.875,2579000000,9.307,9.437,9.547
138.9753138,-1.2665082,0.0536,0.000000001346,-9.525,-9.225,-8.875,494700000,8.567,8.662,8.692
139.0021374,-1.2816002,0.076,0.0000000004009,-10.87,-9.975,-9.725,993000000,8.972,9.097,9.147
138.9318465,-1.3039497,0.0761,0.0000000006144,-9.925,-9.225,-8.975,679300000,8.817,8.882,8.902
139.5361446,-1.1747016,0.0746,0.000000000005234,-11.32,-11.02,-10.72,2375000000,9.252,9.367,9.457
139.5810897,-1.2909382,0.0656,0.0000000007199,-9.425,-9.225,-9.175,1003000000,9.012,9.032,9.127
139.5910397,-1.3350294,0.09,0.0000000004172,-9.975,-9.525,-9.375,2327000000,9.267,9.397,9.542
139.9770114,-1.2723207,0.026,0.000000005157,-9.075,-8.675,-8.525,130100000,8.147,8.237,8.412
138.6722296,-0.8681034,0.075,0.0000000003269,-9.625,-9.475,-9.325,2446000000,9.387,9.472,9.562
135.8918798,0.6051543,0.0188,0.00000000000401,-12.47,-11.42,-11.07,311200000,8.427,8.502,8.597
136.8468471,0.5659993,0.0407,0.000000000003189,-11.82,-10.62,-10.22,2123000000,9.172,9.272,9.387
138.2061185,-0.0668815,0.0133,0.00000000008335,-10.32,-10.07,-9.825,220100000,8.002,8.177,8.322
