RA,DEC,Z,logmstar,dellogmstar
130.5796139,0.1583678,0.00016,2.44518,0.230864
132.25760744,0.00081517,0.00026,2.88149,0.128827
134.8801165,0.1477679,0.00043,5.00386,0.0921319
135.0781933,0.1777662,0.00019,2.39665,0.114551
135.4897194,0.1590876,0.00064,5.46546,0.0691043
139.4285844,0.0170038,0.00095,6.18657,0.104566
139.5528155,0.1722863,0.00018,3.03325,0.0929171
137.4169964,0.031824,0.00099,5.42291,0.121158
129.964585,0.6287147,0.00023,3.43588,0.151132
135.3175263,0.4570515,0.0004,4.47183,0.14659
135.9746917,0.5255449,0.0001,2.1858,0.115504
140.3454897,0.5603054,0.00085,6.07777,0.108577
136.7145378,0.4404147,0.00016,2.35223,0.134768
136.6252356,0.4258562,0.00053,5.21932,0.0935888
132.3909023,0.6190431,0.00015,3.22297,0.0862042
129.0931385,0.6009155,0.00026,4.13147,0.086084
137.7721176,0.4619824,0.00009,2.72404,0.0939793
133.5701684,0.4934734,0.00038,4.17639,0.1146
133.5937254,0.5255836,0.00051,5.06513,0.128049
134.03910209,0.45629262,0.00029,3.11662,0.120865
139.2206579,0.520139,0.00052,4.67133,0.128178
130.160417,0.7942369,0.00021,3.55585,0.10059
130.1475103,0.7368799,0.00029,3.56321,0.143247
136.2061254,0.9816012,0.0003,3.27467,0.118336
136.2578478,0.9511892,0.00006,2.30042,0.0856825
132.5350165,0.8104094,0.00028,4.04467,0.091727
132.0763502,0.8555604,0.0002,3.29884,0.0715155
135.2008398,0.9012366,0.00052,4.83433,0.146576
139.832163055,1.048553744,0.00016,2.93056,0.110373
139.8412773,0.9612107,0.00011,1.36517,0.125138
129.2955498,1.1589945,0.0002,3.74753,0.0876471
130.0928774,1.2039284,0.1121,10.3228,0.111413
130.2495165,1.1076673,0.00005,2.27845,0.135351
130.2768053,1.161127,0.00019,3.05632,0.132639
136.5564653,1.3115654,0.00029,3.80501,0.0970604
136.6077245,1.3939857,0.00022,2.98746,0.103251
130.5681342,1.1054608,0.00025,3.51976,0.147954
131.1520088,1.1879178,0.00011,2.83948,0.117583
137.7336093,1.4723505,0.00045,3.9249,0.106023
134.3823754,1.2379255,0.00009,1.98094,0.195849
134.578812,1.2927948,0.09976,9.36661,0.124052
134.9597485,1.243497,0.00026,3.31193,0.152868
135.0550453,1.2847133,0.00004,2.72616,0.0419436
131.7851393,1.2641727,0.00018,2.69514,0.140993
140.9725578,1.53801,0.00061,4.9572,0.138404
139.2563967,1.5337799,0.0001,2.2461,0.159311
139.5445071,1.464874,0.00011,1.79036,0.115014
135.26372139,1.19924772,0.00027,2.96705,0.166403
129.0135914,0.9904696,0.00034,4.02363,0.166299
129.1064936,1.5300284,0.00056,5.08775,0.118971
129.6257357,1.5305614,0.00045,5.6116,0.09909
130.2450058,1.6526078,0.00028,4.48617,0.0942198
131.1416682,1.4810227,0.0002,3.15374,0.150232
131.138335,1.5721333,0.00016,3.03162,0.100457
133.9856153,1.7761975,0.00012,3.04803,0.0911312
132.0440802,1.6038135,0.00005,2.63114,0.151596
132.635552,1.53852458,0.00004,2.46505,0.0899158
140.960198,1.9385947,0.00026,2.41066,0.159344
134.90319426,1.79909179,0.00013,1.77994,0.168271
132.9816076,1.6467399,0.00024,3.07945,0.142235
136.05332228,1.81676781,0.10123,9.35893,0.215169
130.0528444,1.9595002,0.0002,3.53356,0.201001
130.0274432,1.9769169,0.00019,2.69748,0.110414
130.0341426,1.9663144,0.00037,4.6407,0.0997043
130.0506937,1.9824871,0.00035,3.93447,0.12113
131.0334593,1.9736866,0.00026,3.63349,0.107158
131.290857,2.0463237,0.00052,4.98855,0.154263
131.5742636,2.0385255,0.00029,4.42673,0.0824366
134.28998534,2.10920705,0.00025,2.7747,0.123778
132.0154784,2.103476,0.00023,2.94775,0.118829
133.0141583,2.0502551,0.00018,2.7559,0.113647
139.70968667,2.32229014,0.00012,1.43691,0.325829
140.5257741,2.245751,0.0002,2.8354,0.0960891
140.5539106,2.4106083,0.00039,3.82771,0.115249
136.1478767,2.1882508,0.0013,5.58698,0.139284
136.8690894,2.1864929,0.00026,3.93148,0.100894
138.1141365,2.1393997,0.00008,1.2491,0.130907
138.4478562,2.1919887,0.00037,3.72825,0.120287
129.3592955,0.8500517,0.00025,3.64943,0.142819
129.5783744,0.8033261,0.00015,2.45637,0.115621
129.5836226,0.8897643,0.00009,2.41614,0.150383
129.6400926,0.8983857,0.00009,2.12548,0.117643
129.9081334,0.8516832,0.00015,3.40195,0.100367
130.4024685,0.852636,0.00027,3.93733,0.114734
130.9149382,0.9802785,0.00018,3.40871,0.0590204
130.9716834,0.9279611,0.00042,4.37356,0.151009
138.6814967,1.1585871,0.00008,2.8962,0.0903612
132.1399915,0.9777891,0.00008,1.60915,0.0336435
132.2285417,0.978766,0.00007,2.24485,0.0868422
132.6594225,1.0346919,0.00002,1.6436,0.135617
132.6683113,1.0227139,0.00032,3.32241,0.102901
133.3114304,1.067105,0.00007,2.06307,0.111453
133.3434193,1.0691126,0.00015,3.15183,0.0823053
130.0561174,1.2438454,0.00029,4.04329,0.0940633
130.2037835,1.2590467,0.0001,2.44666,0.156392
129.2143217,1.2608506,0.00021,3.76948,0.0793929
129.3673265,1.2782975,0.00009,2.18328,0.12685
129.5843072,1.3303178,0.00033,4.0815,0.117713
129.5612132,1.2902223,0.00009,2.82167,0.097467
133.0276065,1.4127375,0.00024,3.1187,0.142545
133.1230622,1.4541593,0.0003,4.18239,0.0969159
133.3799255,1.4217213,0.00034,3.26911,0.135605
133.4958517,1.5494508,0.00011,2.84039,0.0554108
129.5848824,1.3847244,0.00008,2.9203,0.0966204
131.5229994,1.429657,0.00051,5.38449,0.227974
134.60267499,1.47608994,0.00032,4.36587,0.0697614
137.3321509,1.5237679,0.00118,6.17309,0.114086
135.1077905,1.5148715,0.00015,2.47338,0.114875
135.8121544,1.6280274,0.07112,9.42869,0.11928
136.7691222,1.6530143,0.00024,2.6833,0.16834
140.6274351,1.7116256,0.00011,1.95102,0.151438
129.54387995,1.8109607,0.00017,3.58645,0.100473
131.3785807,1.7743567,0.00047,4.25341,0.13296
129.5409105,1.6359509,0.00087,5.14767,0.131444
129.5476827,1.711169,0.00046,4.82385,0.174527
129.5483068,1.746525,0.00031,3.49769,0.0979056
133.1574427,1.8319202,0.00021,3.54925,0.0868263
134.4864112,1.8895642,0.0003,4.16566,0.0948025
133.5449893,1.7953744,0.00007,2.34742,0.118812
133.4906795,1.8760422,0.00008,1.57585,0.128415
130.4827772,1.779287,0.00043,4.67538,0.144629
130.6324405,1.8520403,0.00018,3.13445,0.111002
134.9830909,1.9528383,0.00013,2.769,0.0817501
138.8361518,1.9528899,0.00014,2.75951,0.116698
137.5955445,1.9090176,0.13797,9.91736,0.10509
140.3524903,1.9958219,0.00095,4.88382,0.0915654
129.8021921,2.1181149,0.00001,1.79558,0.119781
130.6725028,2.1003602,0.0003,3.71537,0.121191
133.9794649,2.3166899,0.00023,2.92543,0.149769
134.2837799,2.3303789,0.00001,1.44429,0.133253
132.3050181,2.2141972,0.00005,2.33208,0.137158
138.825842,2.3884728,0.00035,3.74942,0.144978
134.4612953,2.2495984,0.00018,2.61911,0.127229
133.0936925,2.2997253,0.00026,4.0078,0.105363
133.6694343,2.3173063,0.00012,2.26576,0.105145
129.4867497,2.151808,0.00048,5.0012,0.133981
129.7172946,2.1525756,0.00023,3.94183,0.348586
134.7951378,2.4685035,0.00085,5.50047,0.135442
131.6779333,2.280164,0.00002,1.39335,0.11285
134.1217989,2.3956683,0.00031,3.54955,0.147626
139.2831264,2.7643316,0.1233,10.2286,0.15845
138.1978616,2.7401777,0.00004,2.06659,0.142478
130.5348419,2.6486194,0.00025,3.34621,0.175162
134.0230411,2.8600739,0.12701,10.3977,0.109285
129.3151854,2.5375144,0.00035,4.29701,0.111659
129.3642281,2.4766326,0.00016,3.25595,0.0823938
136.0324203,2.9041364,0.00052,4.9438,0.175985
140.1613896,-1.8189483,0.00016,2.05904,0.308894
140.6166472,-1.9226798,0.00021,2.52435,0.094474
140.8017944,-1.9664446,0.00008,1.51877,0.140847
139.01023896,2.968615,0.0001,2.85954,0.0836626
139.6917781,2.9268743,0.00005,2.48059,0.0811133
139.7466638,2.9678935,0.00043,4.45323,0.114866
129.9167093,2.4320669,0.00015,3.00636,0.133034
130.5199925,2.3751413,0.00027,4.73944,0.0936649
132.1346066,2.4245935,0.00018,3.28909,0.119945
132.3252265,2.4484485,0.00097,5.6601,0.120428
136.4812381,2.8461276,0.0001,2.09031,0.126724
136.6693992,2.7631842,0.00017,2.41178,0.11985
140.0724148,2.9655514,0.00011,2.33765,0.0933506
130.3591055,2.7229627,0.00016,2.57696,0.182036
130.6654309,2.7468214,0.00044,5.29495,0.105848
129.2101824,2.669361,0.00012,3.00235,0.0828189
133.6523216,2.9782877,0.00063,5.28387,0.132817
129.9152477,2.8462585,0.00032,4.59669,0.126469
129.1242044,-0.6112598,0.00021,3.06819,0.175411
134.7374123,-0.5883883,0.00037,3.52968,0.105055
135.6700758,-0.4665037,0.00012,2.11116,0.0925711
130.8285787,-0.4289745,0.00013,3.09264,0.0883471
131.0004051,-0.5828044,0.00039,3.94809,0.142358
131.5335817,-0.5928971,0.00032,3.5408,0.129966
133.7879802,-0.5821117,0.00012,2.6593,0.115062
137.8291856,-0.0805115,0.00022,3.05194,0.0996263
129.8799794,-0.125482,0.00031,3.3229,0.159132
133.6275185,-0.0531839,0.00057,4.90892,0.117671
130.5720293,-0.1813133,0.00107,5.62638,0.123823
140.9676808,-0.0414848,0.00006,1.78313,0.100289
129.15574258,0.31616871,0.0001,2.2594,0.132199
129.1535776,0.23702806,0.0004,4.05025,0.112259
133.8410741,0.3424305,0.00007,2.07563,0.12574
130.7179575,0.2161214,0.00042,4.65175,0.117165
130.9148167,0.2830711,0.00055,5.28084,0.194219
136.1683517,0.3725301,0.00014,2.68904,0.131441
136.4617781,0.2826659,0.00009,2.52615,0.0998138
137.1874322,0.3912646,0.00001,1.5087,0.0635471
137.8765555,0.2441493,0.00027,3.4777,0.13685
138.1474001,0.2840427,0.00025,3.62001,0.118764
138.1816195,0.3360126,0.00024,2.64966,0.115385
138.4785736,0.3057548,0.0001,3.5206,0.0655939
138.9028597,0.2457885,0.00038,4.52036,0.102222
130.36730757,0.65237046,0.00051,4.80282,0.17995
135.538238,0.8038479,0.00031,3.74362,0.131356
135.68735012,0.8080795,0.00027,3.55715,0.193167
137.5434706,0.7533551,0.00028,3.52017,0.0775139
138.3730129,0.7704168,0.00006,2.33773,0.109798
138.8166837,0.7891057,0.00014,2.55195,0.0808678
129.7297528,0.6296614,0.00027,4.11012,0.142509
134.1871062,0.7211908,0.00048,5.21654,0.098518
134.8833153,0.7316243,0.00011,1.62276,0.120106
139.8524367,0.8103214,0.00023,2.42009,0.190496
140.3514353,0.6984515,0.00155,6.11013,0.127977
140.8511261,0.7807887,0.00011,2.42129,0.0953501
129.0900387,-0.2874918,0.00037,6.53485,0.0832663
136.4972851,-0.4006866,0.06851,9.19832,0.165625
129.3053101,0.0094533,0.0001,2.04736,0.171856
130.0996675,0.0817706,0.12668,8.79298,0.221724
137.2466336,0.1210305,0.05364,9.37983,0.110994
138.839308,0.1105603,0.01029,8.1814,0.11841
131.031161,0.5672816,0.037,8.81019,0.107793
132.7281629,0.5131546,0.00022,3.31134,0.206268
136.5770868,0.4516166,0.07017,9.53472,0.133643
134.4381801,0.8595214,0.00004,1.17422,0.274031
135.9687663,1.0053001,0.0202,6.69134,0.12141
129.9228995,1.078007,0.00044,5.3042,0.147824
134.4923302,1.3544446,0.09136,9.13027,0.411372
136.1741167,1.3946822,0.1103,8.72384,0.255428
130.76409166,1.4980947,0.07807,9.34409,0.209606
131.4623748,1.6695244,0.10083,9.94296,0.0969922
130.4325011,1.9789016,0.03172,8.90199,0.108138
130.6650678,1.9029856,0.09656,9.55617,0.116281
131.3689698,2.0666271,0.05136,8.64794,0.160679
138.7518041,0.87461,0.0351,9.05663,0.0999792
140.094078,1.2570828,0.00383,5.51093,0.123758
129.3079475,1.3763229,0.14214,9.81181,0.130379
137.8458742,1.6150509,0.03328,7.59817,0.130827
139.1665452,1.7251501,0.11027,9.7538,0.305177
131.3321337,1.8068587,0.04985,8.73195,0.115479
129.94769,2.0762584,0.00033,3.78668,0.125549
132.3895376,2.2456911,0.00014,2.10561,0.11468
133.5391995,2.2237632,0.00548,7.28556,0.144677
133.5849468,2.8922446,0.05658,9.1257,0.139984
133.6564344,2.525874,0.06843,8.99311,0.192363
133.9162818,2.5947113,0.01984,8.05866,0.211382
140.5572497,0.3184131,0.09793,9.6301,0.49911
135.0850134,0.6397571,0.00027,3.43016,0.130303
138.6499645,0.8263281,0.00579,7.18751,0.173532
139.7733695,0.7279862,0.09095,8.71344,0.137536
133.1273362,0.3971329,0.08437,9.55211,0.115948
138.64163358,0.79003196,0.00006,1.55095,0.117389
131.29033,1.1998049,0.00002,3.1269,0.0366766
134.88513407,1.37310063,0.00022,2.61877,0.124134
130.6955495,1.9701704,0.03081,8.39416,0.118817
131.7752461,1.9968183,0.00033,4.51286,0.094384
138.7232615,0.8718972,0.03061,8.25349,0.122555
134.33820771,1.03557389,0.00886,7.24596,0.138573
133.7412681,1.9023373,0.0002,3.00028,0.10768
133.7419135,2.4945508,0.00029,5.06294,0.255392
133.7609658,2.7183467,0.11581,9.85872,0.162687
131.00963642,2.35694518,0.00052,5.06207,0.13003
129.036697,-1.9724449,0.10733,9.56544,0.129763
129.1178249,-1.9973599,0.13183,10.5145,0.10062
129.0539247,-1.9869054,0.03266,9.04082,0.123964
129.2494238,-1.9505163,0.1075,9.49644,0.116325
129.284988,-1.9361361,0.1362,10.5555,0.116492
129.2884355,-1.9882712,0.05087,10.3612,0.127493
129.2994408,-1.9696775,0.05288,10.4536,0.111289
129.3040942,-1.941475,0.0002,2.98238,0.127872
129.2296724,-1.9941765,0.13143,10.2313,0.125765
129.3335679,-1.8915586,0.12883,10.0749,0.113599
129.3718806,-1.8378749,0.14359,10.7362,0.0926959
129.4798998,-1.8838264,0.03962,10.4292,0.140581
129.5035521,-1.9286944,0.12956,10.2199,0.148836
129.54078974,-1.8764854,0.08541,10.7732,0.10487
129.63180746,-1.90849974,0.04389,9.86735,0.133812
129.5027898,-1.9438532,0.12964,10.3013,0.111759
129.5059348,-1.9550763,0.13108,10.1779,0.166445
129.5836567,-1.9855833,0.03857,8.86671,0.123444
129.5854439,-1.947177,0.13639,10.2744,0.154892
129.6765949,-1.9077611,0.07896,9.2301,0.126142
129.6937292,-1.9731195,0.13557,10.3646,0.11874
129.7108931,-1.9610481,0.13523,10.744,0.111698
129.7553855,-1.9539596,0.03919,10.4508,0.151037
129.7581227,-1.9535516,0.03917,10.3626,0.149543
129.6579399,-1.8928795,0.13372,11.1735,0.115348
129.6483403,-1.8908511,0.03853,10.3553,0.109972
129.64584741,-1.89019435,0.13405,10.2141,0.375801
129.7429183,-1.8529955,0.13372,10.1564,0.123712
129.7552087,-1.9170831,0.13579,10.193,0.116974
129.7201411,-1.9741671,0.13532,10.0285,0.173236
129.7618748,-1.857905,0.13467,9.74371,0.0578339
129.78146,-1.8771604,0.13349,10.1381,0.122801
129.7403855,-1.9128721,0.14485,10.0807,0.134337
129.6986184,-1.8869085,0.13522,10.0259,0.11681
129.8999784,-1.8775417,0.10132,10.6267,0.130409
129.8940723,-1.9020768,0.08255,10.4005,0.122798
129.9227383,-1.9483404,0.0001,3.01097,0.0803581
129.9572657,-1.9530914,0.1499,10.3575,0.123246
129.9342295,-1.998781,0.00001,1.17208,0.0235661
129.9819947,-1.929273,0.10078,9.73003,0.116559
130.0425262,-1.9867283,0.00022,3.59506,0.116955
130.1964597,-1.8998667,0.03994,8.5967,0.136542
130.1406006,-1.9371029,0.10031,9.94499,0.119847
130.2388062,-1.951401,0.04407,9.55006,0.135744
130.3799679,-1.9742747,0.00023,3.86276,0.0867636
130.4703189,-1.9433958,0.00016,2.86856,0.223443
130.6742738,-1.8819732,0.09984,9.86361,0.107045
130.7335642,-1.9022582,0.00004,1.60528,0.192246
130.760263,-1.8991415,0.09978,11.0939,0.112547
130.7494534,-1.9102496,0.0998,9.89783,0.113825
131.0465602,-1.9748443,0.05904,9.5642,0.11411
131.0476327,-1.9989598,0.05911,9.29119,0.112064
131.210667,-1.925022,0.08627,10.1182,0.0373094
131.2207983,-1.9287334,0.04907,9.65315,0.143246
131.2096034,-1.9231378,0.08633,9.63385,0.182849
131.18796443,-1.98961147,0.04923,8.67345,0.115434
131.2876919,-1.9705336,0.11979,9.60054,0.114563
131.5092477,-1.9909882,0.0001,1.89366,0.123247
131.4961168,-1.9460577,0.08237,10.5973,0.100199
131.49007872,-1.99758026,0.00013,2.18269,0.0780728
131.7317825,-1.9453479,0.04172,9.56989,0.122434
131.86792293,-1.99612843,0.04786,9.55237,0.118463
132.1007665,-1.9503741,0.08146,10.6688,0.116827
132.24089,-1.952456,0.11628,10.12,0.1189
132.3570849,-1.9441076,0.13275,10.3045,0.132449
132.5709951,-1.9726473,0.14941,10.974,0.110794
133.1291317,-1.9855071,0.09598,10.0394,0.108034
133.3928193,-1.9946403,0.11292,9.70039,0.133134
133.5404267,-1.9835518,0.0774,9.67269,0.128738
129.0337761,-1.4543123,0.08521,10.8832,0.120029
129.1470583,-1.4311992,0.14346,10.9437,0.106461
129.1479707,-1.5004967,0.10811,10.447,0.134547
129.1622898,-1.531624,0.03097,10.7075,0.117615
129.1679526,-1.532838,0.00013,3.40501,0.140683
129.175501906,-1.50190483,0.0307,8.7127,0.113674
129.2171473,-1.5127436,0.0308,10.1225,0.134645
129.2950201,-1.4973498,0.05382,9.03609,0.126985
129.311552,-1.596085,0.01405,8.92685,0.141806
129.3022142,-1.4609702,0.03001,9.77887,0.107054
129.3053101,-1.61794,0.12963,10.1358,0.144622
129.2659016,-1.4202202,0.10792,10.1466,0.0787566
129.3164169,-1.6031192,0.05234,9.65924,0.123143
129.3200607,-1.4381616,0.10615,10.0274,0.103569
129.333409,-1.5794938,0.05249,9.10882,0.198153
129.4840414,-1.5114401,0.00001,2.51972,0.117281
129.3582796,-1.5941358,0.07953,9.47577,0.0403312
129.3805656,-1.4723184,0.07959,10.3934,0.106452
129.4203343,-1.6136341,0.14354,10.2332,0.120825
129.4321138,-1.4454252,0.13765,10.137,0.0969772
129.4411254,-1.5334312,0.00039,4.48988,0.178414
129.4486544,-1.572698,0.13545,10.1588,0.106103
129.4826907,-1.6223402,0.05322,9.61698,0.070605
129.3503526,-1.6100748,0.07991,10.3541,0.174545
129.357888,-1.5689092,0.13583,10.1656,0.157893
129.3721015,-1.4527588,0.05403,8.74814,0.1366
129.5173795,-1.4233725,0.00015,3.49015,0.358827
129.5360579,-1.4975762,0.00029,3.67615,0.182296
129.5724668,-1.4758208,0.04991,8.83751,0.141655
129.5673429,-1.6010584,0.07561,10.1521,0.146413
129.5835302,-1.4523876,0.00028,3.60084,0.182501
129.6037502,-1.6062318,0.05204,10.9394,0.122137
129.6014186,-1.6123124,0.05203,9.7556,0.167649
129.6682239,-1.4466118,0.07562,10.0726,0.13376
129.6790301,-1.5421279,0.1018,11.1181,0.0987927
129.7886823,-1.5615202,0.03855,11.4202,0.0227948
129.7930645,-1.5263068,0.03832,8.53457,0.119882
129.8337762,-1.5889584,0.04917,9.87514,0.113366
129.8669106,-1.5131829,0.0499,10.6986,0.110059
129.8862168,-1.4694441,0.00018,2.8781,0.116778
129.8978759,-1.530752,0.05022,9.91665,0.112839
129.9423308,-1.5067324,0.04973,9.57513,0.123012
129.9518761,-1.4801968,0.04769,10.7506,0.107458
129.9361443,-1.4442116,0.0497,9.52163,0.124628
129.8552342,-1.4324622,0.04904,9.06059,0.13305
129.9839497,-1.5078965,0.05002,11.1065,0.12065
129.9867699,-1.4974288,0.1459,10.0822,0.120579
129.9754341,-1.4569926,0.13452,10.9936,0.0923358
130.0089818,-1.4797448,0.05135,9.82875,0.107358
130.0565758,-1.4442037,0.0881,10.5491,0.113031
130.0532646,-1.596537,0.04935,9.92591,0.111141
130.0614256,-1.4968117,0.088,10.2704,0.101212
129.9813815,-1.4655374,0.13479,9.98369,0.119483
130.0069228,-1.587362,0.00009,2.81959,0.112164
130.1033081,-1.6034594,0.00007,2.16091,0.11544
130.1138126,-1.4746077,0.08798,9.8358,0.107018
130.2066747,-1.4516724,0.08592,9.79186,0.145182
130.201428,-1.5852562,0.05048,10.4449,0.166355
130.1611377,-1.4810764,0.08586,9.8888,0.124672
130.4236277,-1.4992932,0.03874,8.89205,0.128515
130.5814076,-1.4836834,0.08239,10.4606,0.136387
130.6100129,-1.4597021,0.09962,9.94606,0.141536
130.6541411,-1.596984,0.14706,10.2438,0.108967
130.6570162,-1.5908432,0.08611,9.72498,0.103259
130.6826588,-1.5808057,0.08605,10.5171,0.0957452
130.7134927,-1.5438232,0.037,7.54089,0.22077
130.8821608,-1.4713432,0.08626,11.0369,0.107795
130.9819699,-1.6203651,0.12207,10.6036,0.124287
131.0200583,-1.6106906,0.00037,5.55615,0.022378
131.0980168,-1.5734367,0.0473,9.01456,0.138136
131.1223072,-1.6613856,0.12529,10.1657,0.145596
131.180388,-1.5796532,0.08188,10.5207,0.102024
131.1852992,-1.6331534,0.0825,10.2436,0.178079
131.2542474,-1.4912829,0.14326,9.84221,0.117009
131.2664953,-1.5153568,0.14299,10.3725,0.116367
131.2765292,-1.65792,0.14653,9.84389,0.12327
131.3479291,-1.5083614,0.13753,11.2747,0.116461
131.3470282,-1.5310813,0.14275,9.98578,0.106655
131.3638035,-1.5420148,0.13591,10.1925,0.177231
131.3867666,-1.4936147,0.13605,10.4899,0.112873
131.380989,-1.5603345,0.09019,10.8942,0.0983883
131.382483,-1.5194911,0.13709,9.85015,0.110811
131.4132428,-1.4993354,0.13793,10.307,0.127205
131.3610929,-1.5120783,0.13858,10.4039,0.109734
131.4727382,-1.6306706,0.12404,9.97937,0.136667
131.5905207,-1.692528,0.14458,11.4705,0.0812061
131.6236544,-1.6538765,0.00018,3.05004,0.0745497
131.7127325,-1.5426502,0.07368,9.40658,0.155334
131.7706082,-1.6020387,0.04133,9.22648,0.125719
131.7685783,-1.6975422,0.13738,10.2935,0.136363
131.7840099,-1.5767493,0.0784,9.70873,0.116809
131.8860999,-1.6335822,0.13803,10.3246,0.167164
131.8072156,-1.5315917,0.09116,9.49322,0.117036
131.9313682,-1.5912135,0.08671,10.5621,0.109831
131.9087283,-1.6044476,0.13785,10.8236,0.0921149
131.9486939,-1.6665554,0.1376,9.69454,0.17306
131.9425062,-1.5961456,0.0794,9.4869,0.12103
131.9544352,-1.6182595,0.13708,10.0656,0.116114
131.9720154,-1.6460924,0.13751,10.3037,0.167311
131.9906208,-1.6225724,0.13822,11.2868,0.11902
131.9933052,-1.6521792,0.1393,10.6251,0.128461
132.011639,-1.6290301,0.13795,10.986,0.154056
131.9108847,-1.536242,0.13759,9.90239,0.125786
131.912286,-1.6863909,0.13782,10.1644,0.141715
132.1454516,-1.6954289,0.14036,9.63318,0.132501
132.1107774,-1.6046838,0.09978,10.5965,0.108863
132.1854071,-1.6790841,0.13874,10.5469,0.139041
132.1702218,-1.6048367,0.00628,6.74925,0.093129
132.2667401,-1.5412239,0.08656,10.0399,0.119773
132.3685704,-1.6919078,0.13287,9.93827,0.217532
132.3926313,-1.5595385,0.10464,10.4388,0.104775
132.3937224,-1.7198698,0.10502,9.46824,0.118603
132.4264083,-1.7226723,0.11526,9.45635,0.0501662
132.4601069,-1.6892451,0.05655,9.9996,0.134461
132.4293474,-1.6122207,0.09845,9.52503,0.131968
132.52968071,-1.55156735,0.00037,4.17439,0.201545
132.6577962,-1.6379606,0.13626,10.4691,0.167713
132.753943,-1.6265173,0.10336,10.0994,0.107814
132.7328476,-1.5669663,0.13607,9.9926,0.121658
132.7648793,-1.5605659,0.05637,9.18614,0.123947
132.9295354,-1.5551161,0.06939,10.6129,0.115636
132.8778,-1.7174762,0.07739,9.20481,0.141696
132.9477815,-1.6895731,0.13391,10.2932,0.156749
132.9912184,-1.6843523,0.0478,8.89414,0.159633
